id,first_name,last_name,gender,birth_date,hire_date,termination_date,status,position_id,manager_id
c76ae2a6-6368-4875-b67f-e6df5ad174e5,Eulah,Dominguez,male,1975-09-22,2010-12-01,2017-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
c7ef9510-ed05-401a-82fd-139698fa22d7,Cruz,Trevino,female,1982-12-26,2010-12-01,2021-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
4f62aad2-c2c9-4480-bd4d-53e5ed9a02ec,Loreen,Lang,male,1976-05-13,2010-12-01,2023-12-31,Resigned,5a621969-b47a-4689-905f-ac8463b80da7,92458503-8516-488d-a11d-5ccf25e68316
1d873c9f-f37e-4616-a9ff-9e5852d15ff9,Marcel,Doyle,non-binary,1977-11-24,2011-05-01,2013-06-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
b41779f9-8bc5-4f06-8279-d8dea5bef8fe,Heide,Johnston,female,1979-02-28,2011-05-01,2017-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
21b8b735-ad70-4016-bfad-b26205907a1e,Raymonde,Valdez,male,1975-08-18,2011-05-01,2020-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
6e76a68d-fd44-46e0-838f-9dd2c6e8f0eb,Nelson,Rice,non-binary,1985-07-18,2011-05-01,2021-08-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
5a7e1e89-1879-4c8c-a0ef-a58d2f0695aa,Loren,Noel,female,1978-07-03,2011-06-01,2012-11-30,Terminated,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
205c570e-cfb6-4c19-9938-6faf1fa18ec2,Lyman,Harper,non-binary,1981-06-23,2011-06-01,,Active,5a621969-b47a-4689-905f-ac8463b80da7,92458503-8516-488d-a11d-5ccf25e68316
c7c2a861-a5b9-44d7-a7bc-512a055a2166,Georgene,Larson,non-binary,1984-12-02,2011-07-01,2011-10-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
3a862f26-fcd3-4b41-9efc-034b07db506c,Hung,Kidd,non-binary,1968-11-20,2011-07-01,,Active,b607c77f-f49b-415c-8c8f-427838782c35,782c340e-360a-41d5-8b6f-273e1bbd6399
7c83bfdb-9dfa-4527-b80b-fbd53d3f70b0,Jake,Cook,non-binary,1967-04-23,2011-08-01,2016-08-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
86339a9a-077e-4b39-b7c9-aa2221b31e09,Carey,Malone,non-binary,1970-02-25,2011-08-01,2018-11-30,Resigned,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2535fd4c-77f5-4980-8bdb-1b89a5687cc5
0aac75f4-2759-4f7d-9c17-edf19f55d7a2,Nicolas,Mcclain,female,1986-01-01,2011-08-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
4d8ff912-38b9-4db7-9e33-fbf178114616,Connie,Henderson,female,1984-02-10,2011-08-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
36656094-9fae-40d7-bfd4-e1378472e8af,Boyd,Lane,female,1968-06-07,2011-09-01,2014-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
2346621a-6ca6-4381-a42a-2a1963ed90c5,Emilee,Booker,non-binary,1986-01-02,2011-09-01,2019-12-31,Terminated,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
a16cff46-d4fc-46a0-b3ad-0ea3c1a5520c,Rick,Chen,non-binary,1968-10-14,2011-09-01,,Active,397fb797-62f2-4a77-b87d-b5be4bb013c6,d873bfc4-2bf5-4ece-8b78-f9ec2ffb6732
8ef185a9-2229-4dac-8094-b07979fdcb09,Edyth,William,non-binary,1987-08-30,2011-11-01,2019-11-30,Resigned,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
2da4164c-63c9-4ef9-b3d2-27adaaa683e1,Lorenzo,Cotton,non-binary,1988-02-09,2012-01-01,2016-09-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
e0a5c78b-03f4-4bcb-9c58-f03b68886ee8,Dorsey,Gray,male,1967-02-03,2012-01-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
06961ea9-5347-486d-8f14-1fbb113a0d6b,Rema,Duran,non-binary,1982-03-19,2012-02-01,2019-06-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
5179ac42-2bff-493a-9e2a-d5e0d6dde4c4,Arlean,Foster,female,1982-11-28,2012-04-01,2016-06-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
baa58b06-dd52-4815-879c-fff82f0dc49e,Reda,Schneider,female,1975-10-04,2012-04-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
ffc78aa8-31f1-4f75-9d4c-a3e75c7657a9,Angelena,Nolan,female,1984-05-20,2012-05-01,2012-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
6d38be9e-abdf-4a0b-a16c-72ee04e5c4ef,Cyrstal,Graham,female,1981-01-22,2012-05-01,2016-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
024f3cac-ce30-41c0-ab15-5f7d7d3c8dd8,Jonelle,Rutledge,male,1989-06-25,2012-06-01,2018-08-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
39751bcb-3fc6-4e6d-bc68-3dfac52393ca,Garth,Butler,non-binary,1971-05-26,2012-06-01,2021-07-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
c7533d7f-556a-4026-9daa-e33b72d81598,Calvin,Diaz,non-binary,1974-05-21,2012-07-01,2016-08-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
dba9dfc7-b747-42aa-919d-837bd4e5d2d0,Drusilla,Sanchez,non-binary,1966-04-11,2012-08-01,2014-08-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
b999364d-877f-4fbb-a689-c28e8d256d14,Frederick,Bernard,non-binary,1975-05-26,2012-10-01,2012-10-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
3a9d5c41-3940-41cf-864f-13765f56b441,Laurinda,Dennis,non-binary,1976-11-11,2012-11-01,2016-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
8b5ee8bc-bc03-4570-833b-a726c12426ca,Royce,Bennett,male,1967-02-13,2013-01-01,2021-10-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
74f947c1-2405-4e43-8f3f-5baa05348fd6,Lowell,Lamb,male,1972-01-18,2013-01-01,2022-05-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
51b667b7-a334-42ee-8531-8de901ff15a8,Gerry,Woods,non-binary,1985-08-25,2013-02-01,2014-05-31,Terminated,b56c4013-6523-40e5-bc23-4284a1e4b4da,f9751221-4940-49bb-94cb-a9ef282abe67
5d286b5b-cc57-4b8e-b1d8-a1da942149cb,Galina,Randall,female,1966-05-21,2013-02-01,2024-10-31,Terminated,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
0af414e7-c534-497d-9226-984cdf3aa6c0,Elvina,Little,female,1983-10-14,2013-03-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
6dd16959-6956-4423-b6a8-9a72e53e0367,Annalee,House,non-binary,1973-02-09,2013-03-01,,Active,b607c77f-f49b-415c-8c8f-427838782c35,782c340e-360a-41d5-8b6f-273e1bbd6399
57f931df-7fe8-4b06-9856-6774013a8be4,Camila,Stone,non-binary,1991-10-06,2013-06-01,2023-08-31,Resigned,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
6c8220da-1918-464c-92f9-b5ea98c22adb,Lanelle,Molina,non-binary,1982-05-19,2013-06-01,2023-09-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
736d661a-46a6-4ede-9759-f00c203c8dfb,Otis,Singleton,female,1987-10-14,2013-06-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
223a38ef-9e1f-4a8c-b799-f4f1dced43e7,Zane,Reid,female,1989-05-22,2013-07-01,,Active,5a621969-b47a-4689-905f-ac8463b80da7,92458503-8516-488d-a11d-5ccf25e68316
069063fa-e060-4aa6-af5e-ee0d0c873601,Joie,Collier,female,1973-01-10,2013-08-01,2022-08-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
ed29a239-935a-46f8-b4b2-88ea55d578b1,Annice,Hodges,female,1970-10-28,2013-09-01,2014-09-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
fa145048-1060-444e-8222-bda0852d5e6e,Arnita,Blair,non-binary,1964-04-11,2013-09-01,2024-11-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
2c5aac01-1c33-44ec-89f1-0a1b57d62939,Lane,Lloyd,male,1991-07-16,2013-09-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
aef4e029-fb4c-48fd-9cb5-1465c6d8f9f4,Tonie,Thompson,non-binary,1982-11-04,2013-09-01,,Active,b607c77f-f49b-415c-8c8f-427838782c35,782c340e-360a-41d5-8b6f-273e1bbd6399
6069ac56-0fa9-440a-a62f-f0fae745b4ec,Dagny,Clarke,female,1987-04-15,2013-10-01,2013-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
4cc1b5e3-7603-44ec-ba39-452eae0dd9f2,Grisel,Wooten,non-binary,1984-03-11,2013-11-01,2016-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
d55b2a0f-232b-46a0-8817-f488c76bb434,Julene,Rodgers,non-binary,1991-08-12,2014-01-01,2017-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
cfd2a605-f83a-41a9-9578-9f7e1c4b4075,Lyndon,Crawford,non-binary,1983-05-07,2014-01-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
d0a5b518-2098-43ec-b50f-bca24c40cd89,Kaley,David,female,1985-08-15,2014-02-01,2019-08-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
5cd531c6-13e4-4321-9888-ad8ab748a559,Ashlea,Campbell,non-binary,1980-10-21,2014-02-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
f1f32288-ad2d-4703-83ec-ab3a36e0fe5d,Tanja,Sparks,non-binary,1977-04-27,2014-03-01,2018-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
16e9dd20-30a0-490b-bfec-746fbe6961ef,Shirely,Hancock,female,1984-07-06,2014-04-01,2020-06-30,Terminated,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
26a86585-683d-468d-b9a6-6406b42146a0,Sindy,Pitts,male,1990-12-14,2014-04-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
b006b404-be84-4d28-bec6-5e4c6d465dba,Ivelisse,Mayo,non-binary,1985-10-26,2014-05-01,2014-06-30,Terminated,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
f43f7939-ef3e-4a97-914b-e80812879e32,Dorthey,Buckley,male,1977-02-27,2014-05-01,2014-11-30,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
31924a4f-dfa8-40c7-8b55-3d44f3204579,Arlen,Larsen,non-binary,1988-12-20,2014-06-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
a11ac68d-926e-44b2-a12b-b4307e64e80e,Rafael,Shields,male,1978-05-17,2014-07-01,2017-10-31,Terminated,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
c78b17c7-4604-4536-a531-e24209894796,Delmar,Gutierrez,non-binary,1984-09-07,2014-07-01,2023-07-31,Terminated,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
592e17be-32e3-49cc-97af-26c9878e1568,Leslie,Caldwell,non-binary,1992-09-26,2014-08-01,2016-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
f7b981b8-90a4-4b07-b282-97708d003ccf,Marine,Terry,non-binary,1984-12-15,2014-09-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
931819b4-dc46-48be-bf94-3df4130fa3cb,Chere,Huff,female,1990-06-09,2014-09-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
fee34477-4fee-4354-81e8-2b4c69b8b566,Almeta,Swanson,male,1991-04-18,2014-10-01,2023-12-31,Terminated,ddae60da-e7a3-4217-a385-c24a598d356b,783cb8c5-0b77-478d-abee-6ba43437f237
bac70c8f-3342-4c63-9fbf-9b71e11caaef,Fredda,Mendez,non-binary,1987-04-26,2014-10-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
78dc5ea7-4ef3-4c20-b2b6-89210a3880e5,Catarina,Velazquez,female,1977-10-18,2014-12-01,2019-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
6da93ab7-04c9-4b18-ba9d-11fd50c14f91,Dirk,Holman,non-binary,1992-12-25,2015-02-01,2018-07-31,Terminated,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
01f00ef1-1bb1-4796-b773-9aaedc51db1c,Derrick,Nelson,non-binary,1988-12-13,2015-02-01,2024-09-30,Terminated,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
151bb186-34cb-4391-ab06-027fa0ba7391,Rufus,Daniels,non-binary,1972-04-14,2015-03-01,2020-03-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
c2c8fac5-8bb5-416d-82fb-d8d19cd298de,Herschel,Strong,non-binary,1971-09-12,2015-03-01,,Active,1903a6ad-fc43-4c81-afc8-3bf97cc98483,a16cff46-d4fc-46a0-b3ad-0ea3c1a5520c
0f669965-2cce-49d9-808a-d87298b18bbc,Jacquelynn,Guy,non-binary,1970-10-30,2015-04-01,2018-06-30,Resigned,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2535fd4c-77f5-4980-8bdb-1b89a5687cc5
a21f2978-65e0-469e-972e-c7d14d733d30,Gita,Phelps,male,1967-03-18,2015-04-01,2018-11-30,Terminated,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
fb39e550-330b-4bac-a750-3f1bcbb87ba4,Caleb,Hahn,non-binary,1975-02-03,2015-04-01,2020-06-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
faa50217-05aa-4c81-84a7-34cc1a1428e7,Erwin,Wilcox,non-binary,1987-06-28,2015-04-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
1cbe3f86-3f25-46e4-9a48-a9baf2e260cf,Odell,Owen,non-binary,1993-08-16,2015-06-01,2019-08-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
2535fd4c-77f5-4980-8bdb-1b89a5687cc5,Rich,Velez,female,1969-05-21,2015-06-01,,Active,7f4e5961-116d-41b0-b327-e25d4544f544,a16cff46-d4fc-46a0-b3ad-0ea3c1a5520c
f5bb5f1d-9bdf-4f61-b47f-862f6dc1853a,Neta,Chavez,non-binary,1990-06-15,2015-07-01,2018-11-30,Terminated,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
99f9f0fd-4c93-49cb-99a2-be47f05c6d9a,Freddie,Garrison,female,1970-09-30,2015-07-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
d89a770b-db68-4356-a4e2-fe3532be3f5a,Brandon,O'donnell,female,1991-04-06,2015-09-01,2015-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
1d2b3051-89b2-429b-8249-4e1bd4864c79,Quincy,Ayers,male,1979-12-13,2015-09-01,2016-09-30,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
dedb6bce-7c06-4f71-a7b2-6b0af4a71981,Lynetta,Nieves,male,1993-07-20,2015-09-01,2016-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
35cf5702-73b8-4c0c-aeff-2e350846d375,Cordie,Higgins,male,1990-08-28,2015-09-01,2017-09-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
6ab684b6-ce1f-4562-80ca-0a4db588e881,Alane,Molina,male,1984-11-04,2015-09-01,2018-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
14d69305-2e93-49a5-9e5d-a49fea6868ac,Kathyrn,Rivers,male,1989-03-11,2015-09-01,2021-10-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
77c5d685-5c62-4e1a-881f-d8fe016a336c,Aldo,Bright,non-binary,1977-09-28,2015-10-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
e9c7e1e6-9ab6-4532-a129-d31b2bca02a2,Richie,Saunders,non-binary,1992-02-21,2015-11-01,2021-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
5f95e28b-2a95-47bf-bd99-ab03245f8964,Lenny,Faulkner,female,1993-04-26,2015-12-01,2019-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
c8815836-5222-4d57-a1a3-986bb4fb132b,Taunya,Martin,female,1980-02-22,2016-01-01,2022-04-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
a3541aa7-6926-4f24-9037-5d294cb47b78,Elvis,Thomas,male,1991-05-13,2016-02-01,2016-05-31,Terminated,b955e70e-c842-422a-90de-f3841bd1b14c,783cb8c5-0b77-478d-abee-6ba43437f237
07f2708d-6699-4c29-892b-5a6e4ba31683,Clyde,Conway,female,1990-11-24,2016-04-01,2017-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
4727b3f2-fbd0-4862-9679-34dda973a44e,Joi,Warner,female,1970-05-02,2016-05-01,2016-06-30,Terminated,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
99bd63a4-cddb-4c1f-bf22-9d8467e448cb,Jamey,Espinoza,female,1992-04-14,2016-05-01,2017-08-31,Terminated,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
c451826c-8504-402f-8a84-8c87eb90aad7,Burma,Cummings,female,1974-04-03,2016-05-01,2021-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
1cc41a69-9409-49b7-9644-95f5aaebd72d,Fe,Chandler,female,1992-04-04,2016-05-01,,Active,14af062e-bf4d-42d7-a9f3-dfc5b2a1dc8c,d873bfc4-2bf5-4ece-8b78-f9ec2ffb6732
a713b12b-bb9d-4ee6-a818-d892ab3673c1,Yoko,Bruce,male,1978-12-04,2016-06-01,2020-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
3dc1161a-a588-4c51-b112-4b1356043e86,Magan,Lowery,non-binary,1992-05-18,2016-06-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
7c15c93d-06a0-4c66-b455-cb77e69e24d8,Nga,Ashley,non-binary,1991-09-14,2016-07-01,2016-09-30,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
7436e6da-e415-4747-9003-f6e4de84a3ea,Derick,Lyons,male,1978-11-15,2016-07-01,2019-08-31,Terminated,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
4282216c-7de7-4247-a985-e72f72d9e232,Rupert,Beach,female,1973-12-31,2016-07-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
19406950-477a-431d-8980-5c245007cda4,Ralph,Lawrence,female,1970-05-07,2016-08-01,2021-09-30,Resigned,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
19c7c33b-74d4-4908-a9a9-b28ffaa093e2,Twana,Mejia,non-binary,1988-01-11,2016-08-01,,Active,3945373d-5f7a-4b78-80d6-b33d3e89ddfb,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
783e5749-5b86-4b6d-948f-b291efb7185b,Gary,Peterson,male,1975-05-28,2016-09-01,2021-09-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
ca3e3feb-f3d1-4255-a4ac-90a9b126b033,Manuel,Wallace,non-binary,1981-06-23,2016-09-01,2021-11-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
88d34cd5-be23-4c02-bd0d-fe1435cd5066,Marx,Green,non-binary,1994-10-30,2016-09-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
69372c5e-0e85-41a1-8d09-b4925cd6b1fe,Raleigh,Dawson,non-binary,1971-02-12,2016-10-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
34897036-da2f-491c-8253-519b3d79ced4,Dewayne,Horne,male,1989-04-19,2016-11-01,2017-12-31,Terminated,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
a90ae733-0675-40ba-9ebf-2172743c2fd0,Davis,Rhodes,non-binary,1988-01-07,2016-11-01,2019-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
943d3b5a-dbdc-4b4a-a9c9-2900713d319d,Wade,Levine,non-binary,1988-08-30,2016-11-01,,Active,b607c77f-f49b-415c-8c8f-427838782c35,782c340e-360a-41d5-8b6f-273e1bbd6399
b314247e-80b2-4236-8d60-3f30adcfd3a9,Bernardina,Leonard,female,1986-03-26,2016-12-01,2024-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
bc2118da-497d-4c85-8f50-b226028fd6c2,Tory,Abbott,non-binary,1966-07-30,2017-02-01,2020-07-31,Terminated,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
1019d92b-3ae6-4e0e-876e-7e66ce5c9b44,Numbers,Bailey,male,1979-07-02,2017-03-01,2022-03-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
3b4275de-dd82-450c-b42f-490c6d0492b0,Jetta,Bartlett,non-binary,1985-09-30,2017-05-01,2018-08-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
9dbe1dc4-f924-4162-aa77-78d96358f58d,Skye,Holcomb,non-binary,1983-08-06,2017-05-01,2019-06-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
2d67bb9c-944a-4e5e-8d9e-ecc772e81f67,Waylon,Miles,male,1966-04-01,2017-05-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
b76b5e9f-3049-4d21-a051-9c56ec8dc306,Sumiko,Flores,non-binary,1986-12-24,2017-05-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
28dbd593-12d4-490c-8321-8efc107c496a,Art,Ramos,female,1970-10-18,2017-06-01,2018-10-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
54ec2453-6a35-4905-9fed-e3bbaeea2d8d,Chas,Wallace,male,1987-02-17,2017-06-01,2021-08-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
6565804e-639f-401a-9a47-a291a20d1c1b,Royce,Langley,non-binary,1991-02-25,2017-06-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
1ff180df-0df5-4980-a3b1-b681d6259561,Alessandra,Madden,non-binary,1995-09-19,2017-07-01,2019-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
4dfe5efa-e38f-4d07-aeac-e6e5e19611fc,Thurman,Brock,male,1979-05-04,2017-07-01,2023-08-31,Terminated,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
0046949c-af6a-4881-8c00-c0009ecfc60c,Jasper,Moreno,non-binary,1993-10-10,2017-07-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
3ea31995-3d6f-49e0-af27-5e5c9f385e40,Duane,West,non-binary,1995-11-04,2017-08-01,2018-08-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
